targetTime,publishTime,forecastGeneration
2024-01-05T07:00:00Z,2024-01-03T18:30:00Z,5608.0
2024-01-05T07:00:00Z,2024-01-03T22:30:00Z,5640.0
2024-01-05T07:00:00Z,2024-01-04T02:30:00Z,6738.0
2024-01-05T07:00:00Z,2024-01-04T04:30:00Z,6744.0
2024-01-05T07:00:00Z,2024-01-04T07:30:00Z,6966.0
2024-01-05T07:00:00Z,2024-01-04T09:30:00Z,6969.0
2024-01-05T07:00:00Z,2024-01-04T11:30:00Z,6993.0
2024-01-05T07:00:00Z,2024-01-04T15:30:00Z,7436.0
2024-01-05T07:00:00Z,2024-01-04T18:30:00Z,8008.0
2024-01-05T07:00:00Z,2024-01-04T22:30:00Z,8211.0
2024-01-05T08:00:00Z,2024-01-03T02:30:00Z,3777.0
2024-01-05T08:00:00Z,2024-01-03T04:30:00Z,3756.0
2024-01-05T08:00:00Z,2024-01-03T07:30:00Z,3613.0
2024-01-05T08:00:00Z,2024-01-03T09:30:00Z,3612.0
2024-01-05T08:00:00Z,2024-01-03T11:30:00Z,3675.0
2024-01-05T08:00:00Z,2024-01-03T15:30:00Z,4680.0
2024-01-05T08:00:00Z,2024-01-03T18:30:00Z,5644.0
2024-01-05T08:00:00Z,2024-01-03T22:30:00Z,5671.0
2024-01-05T08:00:00Z,2024-01-04T02:30:00Z,6733.0
2024-01-05T08:00:00Z,2024-01-04T04:30:00Z,6741.0
2024-01-05T08:00:00Z,2024-01-04T07:30:00Z,6851.0
2024-01-05T08:00:00Z,2024-01-04T09:30:00Z,6854.0
2024-01-05T08:00:00Z,2024-01-04T11:30:00Z,6891.0
2024-01-05T08:00:00Z,2024-01-04T15:30:00Z,7397.0
2024-01-05T08:00:00Z,2024-01-04T18:30:00Z,8056.0
2024-01-05T08:00:00Z,2024-01-04T22:30:00Z,8260.0
2024-01-05T09:00:00Z,2024-01-03T02:30:00Z,3886.0
2024-01-05T09:00:00Z,2024-01-03T04:30:00Z,3869.0
2024-01-05T09:00:00Z,2024-01-03T07:30:00Z,3760.0
2024-01-05T09:00:00Z,2024-01-03T09:30:00Z,3757.0
2024-01-05T09:00:00Z,2024-01-03T11:30:00Z,3833.0
2024-01-05T09:00:00Z,2024-01-03T15:30:00Z,4871.0
2024-01-05T09:00:00Z,2024-01-03T18:30:00Z,5792.0
2024-01-05T09:00:00Z,2024-01-03T22:30:00Z,5812.0
2024-01-05T09:00:00Z,2024-01-04T02:30:00Z,6750.0
2024-01-05T09:00:00Z,2024-01-04T04:30:00Z,6756.0
2024-01-05T09:00:00Z,2024-01-04T07:30:00Z,6930.0
2024-01-05T09:00:00Z,2024-01-04T09:30:00Z,6931.0
2024-01-05T09:00:00Z,2024-01-04T11:30:00Z,6953.0
2024-01-05T09:00:00Z,2024-01-04T15:30:00Z,7518.0
2024-01-05T09:00:00Z,2024-01-04T18:30:00Z,8171.0
2024-01-05T09:00:00Z,2024-01-04T22:30:00Z,8396.0
2024-01-05T10:00:00Z,2024-01-03T02:30:00Z,3937.0
2024-01-05T10:00:00Z,2024-01-03T04:30:00Z,3918.0
2024-01-05T10:00:00Z,2024-01-03T07:30:00Z,3804.0
2024-01-05T10:00:00Z,2024-01-03T09:30:00Z,3801.0
2024-01-05T10:00:00Z,2024-01-03T11:30:00Z,3873.0
2024-01-05T10:00:00Z,2024-01-03T15:30:00Z,4894.0
2024-01-05T10:00:00Z,2024-01-03T18:30:00Z,5762.0
2024-01-05T10:00:00Z,2024-01-03T22:30:00Z,5779.0
2024-01-05T10:00:00Z,2024-01-04T02:30:00Z,6622.0
2024-01-05T10:00:00Z,2024-01-04T04:30:00Z,6629.0
2024-01-05T10:00:00Z,2024-01-04T07:30:00Z,6789.0
2024-01-05T10:00:00Z,2024-01-04T09:30:00Z,6790.0
2024-01-05T10:00:00Z,2024-01-04T11:30:00Z,6818.0
2024-01-05T10:00:00Z,2024-01-04T15:30:00Z,7494.0
2024-01-05T10:00:00Z,2024-01-04T18:30:00Z,8206.0
2024-01-05T10:00:00Z,2024-01-04T22:30:00Z,8436.0
2024-01-05T11:00:00Z,2024-01-03T02:30:00Z,3995.0
2024-01-05T11:00:00Z,2024-01-03T04:30:00Z,3974.0
2024-01-05T11:00:00Z,2024-01-03T07:30:00Z,3854.0
2024-01-05T11:00:00Z,2024-01-03T09:30:00Z,3851.0
2024-01-05T11:00:00Z,2024-01-03T11:30:00Z,3917.0
2024-01-05T11:00:00Z,2024-01-03T15:30:00Z,4924.0
2024-01-05T11:00:00Z,2024-01-03T18:30:00Z,5778.0
2024-01-05T11:00:00Z,2024-01-03T22:30:00Z,5790.0
2024-01-05T11:00:00Z,2024-01-04T02:30:00Z,6510.0
2024-01-05T11:00:00Z,2024-01-04T04:30:00Z,6513.0
2024-01-05T11:00:00Z,2024-01-04T07:30:00Z,6810.0
2024-01-05T11:00:00Z,2024-01-04T09:30:00Z,6809.0
2024-01-05T11:00:00Z,2024-01-04T11:30:00Z,6823.0
2024-01-05T11:00:00Z,2024-01-04T15:30:00Z,7468.0
2024-01-05T11:00:00Z,2024-01-04T18:30:00Z,8138.0
2024-01-05T11:00:00Z,2024-01-04T22:30:00Z,8360.0
2024-01-05T12:00:00Z,2024-01-03T02:30:00Z,4059.0
2024-01-05T12:00:00Z,2024-01-03T04:30:00Z,4037.0
2024-01-05T12:00:00Z,2024-01-03T07:30:00Z,3909.0
2024-01-05T12:00:00Z,2024-01-03T09:30:00Z,3906.0
2024-01-05T12:00:00Z,2024-01-03T11:30:00Z,3966.0
2024-01-05T12:00:00Z,2024-01-03T15:30:00Z,4962.0
2024-01-05T12:00:00Z,2024-01-03T18:30:00Z,5797.0
2024-01-05T12:00:00Z,2024-01-03T22:30:00Z,5805.0
2024-01-05T12:00:00Z,2024-01-04T02:30:00Z,6345.0
2024-01-05T12:00:00Z,2024-01-04T04:30:00Z,6343.0
2024-01-05T12:00:00Z,2024-01-04T07:30:00Z,6640.0
2024-01-05T12:00:00Z,2024-01-04T09:30:00Z,6639.0
2024-01-05T12:00:00Z,2024-01-04T11:30:00Z,6654.0
2024-01-05T12:00:00Z,2024-01-04T15:30:00Z,7383.0
2024-01-05T12:00:00Z,2024-01-04T18:30:00Z,8043.0
2024-01-05T12:00:00Z,2024-01-04T22:30:00Z,8255.0
2024-01-05T13:00:00Z,2024-01-03T02:30:00Z,4211.0
2024-01-05T13:00:00Z,2024-01-03T04:30:00Z,4189.0
2024-01-05T13:00:00Z,2024-01-03T07:30:00Z,4060.0
2024-01-05T13:00:00Z,2024-01-03T09:30:00Z,4059.0
2024-01-05T13:00:00Z,2024-01-03T11:30:00Z,4112.0
2024-01-05T13:00:00Z,2024-01-03T15:30:00Z,5048.0
2024-01-05T13:00:00Z,2024-01-03T18:30:00Z,5819.0
2024-01-05T13:00:00Z,2024-01-03T22:30:00Z,5823.0
2024-01-05T13:00:00Z,2024-01-04T02:30:00Z,6301.0
2024-01-05T13:00:00Z,2024-01-04T04:30:00Z,6304.0
2024-01-05T13:00:00Z,2024-01-04T07:30:00Z,6552.0
2024-01-05T13:00:00Z,2024-01-04T09:30:00Z,6549.0
2024-01-05T13:00:00Z,2024-01-04T11:30:00Z,6563.0
2024-01-05T13:00:00Z,2024-01-04T15:30:00Z,7326.0
2024-01-05T13:00:00Z,2024-01-04T18:30:00Z,8003.0
2024-01-05T13:00:00Z,2024-01-04T22:30:00Z,8198.0
2024-01-05T14:00:00Z,2024-01-03T02:30:00Z,4376.0
2024-01-05T14:00:00Z,2024-01-03T04:30:00Z,4354.0
2024-01-05T14:00:00Z,2024-01-03T07:30:00Z,4221.0
2024-01-05T14:00:00Z,2024-01-03T09:30:00Z,4221.0
2024-01-05T14:00:00Z,2024-01-03T11:30:00Z,4266.0
2024-01-05T14:00:00Z,2024-01-03T15:30:00Z,5143.0
2024-01-05T14:00:00Z,2024-01-03T18:30:00Z,5850.0
2024-01-05T14:00:00Z,2024-01-03T22:30:00Z,5849.0
2024-01-05T14:00:00Z,2024-01-04T02:30:00Z,6239.0
2024-01-05T14:00:00Z,2024-01-04T04:30:00Z,6237.0
2024-01-05T14:00:00Z,2024-01-04T07:30:00Z,6356.0
2024-01-05T14:00:00Z,2024-01-04T09:30:00Z,6353.0
2024-01-05T14:00:00Z,2024-01-04T11:30:00Z,6366.0
2024-01-05T14:00:00Z,2024-01-04T15:30:00Z,7268.0
2024-01-05T14:00:00Z,2024-01-04T18:30:00Z,8053.0
2024-01-05T14:00:00Z,2024-01-04T22:30:00Z,8250.0
2024-01-05T15:00:00Z,2024-01-03T02:30:00Z,4556.0
2024-01-05T15:00:00Z,2024-01-03T04:30:00Z,4533.0
2024-01-05T15:00:00Z,2024-01-03T07:30:00Z,4392.0
2024-01-05T15:00:00Z,2024-01-03T09:30:00Z,4393.0
2024-01-05T15:00:00Z,2024-01-03T11:30:00Z,4430.0
2024-01-05T15:00:00Z,2024-01-03T15:30:00Z,5247.0
2024-01-05T15:00:00Z,2024-01-03T18:30:00Z,5891.0
2024-01-05T15:00:00Z,2024-01-03T22:30:00Z,5886.0
2024-01-05T15:00:00Z,2024-01-04T02:30:00Z,6319.0
2024-01-05T15:00:00Z,2024-01-04T04:30:00Z,6311.0
2024-01-05T15:00:00Z,2024-01-04T07:30:00Z,6344.0
2024-01-05T15:00:00Z,2024-01-04T09:30:00Z,6342.0
2024-01-05T15:00:00Z,2024-01-04T11:30:00Z,6361.0
2024-01-05T15:00:00Z,2024-01-04T15:30:00Z,7124.0
2024-01-05T15:00:00Z,2024-01-04T18:30:00Z,7935.0
2024-01-05T15:00:00Z,2024-01-04T22:30:00Z,8108.0
2024-01-05T16:00:00Z,2024-01-03T02:30:00Z,4821.0
2024-01-05T16:00:00Z,2024-01-03T04:30:00Z,4798.0
2024-01-05T16:00:00Z,2024-01-03T07:30:00Z,4613.0
2024-01-05T16:00:00Z,2024-01-03T09:30:00Z,4611.0
2024-01-05T16:00:00Z,2024-01-03T11:30:00Z,4646.0
2024-01-05T16:00:00Z,2024-01-03T15:30:00Z,5398.0
2024-01-05T16:00:00Z,2024-01-03T18:30:00Z,6003.0
2024-01-05T16:00:00Z,2024-01-03T22:30:00Z,5996.0
2024-01-05T16:00:00Z,2024-01-04T02:30:00Z,6573.0
2024-01-05T16:00:00Z,2024-01-04T04:30:00Z,6556.0
2024-01-05T16:00:00Z,2024-01-04T07:30:00Z,6521.0
2024-01-05T16:00:00Z,2024-01-04T09:30:00Z,6521.0
2024-01-05T16:00:00Z,2024-01-04T11:30:00Z,6520.0
2024-01-05T16:00:00Z,2024-01-04T15:30:00Z,7070.0
2024-01-05T16:00:00Z,2024-01-04T18:30:00Z,7649.0
2024-01-05T16:00:00Z,2024-01-04T22:30:00Z,7820.0
2024-01-05T17:00:00Z,2024-01-03T02:30:00Z,5102.0
2024-01-05T17:00:00Z,2024-01-03T04:30:00Z,5078.0
2024-01-05T17:00:00Z,2024-01-03T07:30:00Z,4842.0
2024-01-05T17:00:00Z,2024-01-03T09:30:00Z,4837.0
2024-01-05T17:00:00Z,2024-01-03T11:30:00Z,4871.0
2024-01-05T17:00:00Z,2024-01-03T15:30:00Z,5554.0
2024-01-05T17:00:00Z,2024-01-03T18:30:00Z,6120.0
2024-01-05T17:00:00Z,2024-01-03T22:30:00Z,6112.0
2024-01-05T17:00:00Z,2024-01-04T02:30:00Z,6777.0
2024-01-05T17:00:00Z,2024-01-04T04:30:00Z,6753.0
2024-01-05T17:00:00Z,2024-01-04T07:30:00Z,6644.0
2024-01-05T17:00:00Z,2024-01-04T09:30:00Z,6644.0
2024-01-05T17:00:00Z,2024-01-04T11:30:00Z,6644.0
2024-01-05T17:00:00Z,2024-01-04T15:30:00Z,7284.0
2024-01-05T17:00:00Z,2024-01-04T18:30:00Z,7772.0
2024-01-05T17:00:00Z,2024-01-04T22:30:00Z,7960.0
2024-01-05T18:00:00Z,2024-01-03T02:30:00Z,5397.0
2024-01-05T18:00:00Z,2024-01-03T04:30:00Z,5373.0
2024-01-05T18:00:00Z,2024-01-03T07:30:00Z,5081.0
2024-01-05T18:00:00Z,2024-01-03T09:30:00Z,5073.0
2024-01-05T18:00:00Z,2024-01-03T11:30:00Z,5106.0
2024-01-05T18:00:00Z,2024-01-03T15:30:00Z,5716.0
2024-01-05T18:00:00Z,2024-01-03T18:30:00Z,6244.0
2024-01-05T18:00:00Z,2024-01-03T22:30:00Z,6234.0
2024-01-05T18:00:00Z,2024-01-04T02:30:00Z,6988.0
2024-01-05T18:00:00Z,2024-01-04T04:30:00Z,6956.0
2024-01-05T18:00:00Z,2024-01-04T07:30:00Z,6694.0
2024-01-05T18:00:00Z,2024-01-04T09:30:00Z,6693.0
2024-01-05T18:00:00Z,2024-01-04T11:30:00Z,6686.0
2024-01-05T18:00:00Z,2024-01-04T15:30:00Z,7301.0
2024-01-05T18:00:00Z,2024-01-04T18:30:00Z,7744.0
2024-01-05T18:00:00Z,2024-01-04T22:30:00Z,7929.0
2024-01-05T19:00:00Z,2024-01-03T02:30:00Z,5534.0
2024-01-05T19:00:00Z,2024-01-03T04:30:00Z,5510.0
2024-01-05T19:00:00Z,2024-01-03T07:30:00Z,5244.0
2024-01-05T19:00:00Z,2024-01-03T09:30:00Z,5237.0
2024-01-05T19:00:00Z,2024-01-03T11:30:00Z,5268.0
2024-01-05T19:00:00Z,2024-01-03T15:30:00Z,5863.0
2024-01-05T19:00:00Z,2024-01-03T18:30:00Z,6350.0
2024-01-05T19:00:00Z,2024-01-03T22:30:00Z,6339.0
2024-01-05T19:00:00Z,2024-01-04T02:30:00Z,7023.0
2024-01-05T19:00:00Z,2024-01-04T04:30:00Z,6990.0
2024-01-05T19:00:00Z,2024-01-04T07:30:00Z,6748.0
2024-01-05T19:00:00Z,2024-01-04T09:30:00Z,6748.0
2024-01-05T19:00:00Z,2024-01-04T11:30:00Z,6752.0
2024-01-05T19:00:00Z,2024-01-04T15:30:00Z,7343.0
2024-01-05T19:00:00Z,2024-01-04T18:30:00Z,7481.0
2024-01-05T19:00:00Z,2024-01-04T22:30:00Z,7645.0
2024-01-05T20:00:00Z,2024-01-03T02:30:00Z,5676.0
2024-01-05T20:00:00Z,2024-01-03T04:30:00Z,5653.0
2024-01-05T20:00:00Z,2024-01-03T07:30:00Z,5416.0
2024-01-05T20:00:00Z,2024-01-03T09:30:00Z,5409.0
2024-01-05T20:00:00Z,2024-01-03T11:30:00Z,5440.0
2024-01-05T20:00:00Z,2024-01-03T15:30:00Z,6017.0
2024-01-05T20:00:00Z,2024-01-03T18:30:00Z,6459.0
2024-01-05T20:00:00Z,2024-01-03T22:30:00Z,6447.0
2024-01-05T20:00:00Z,2024-01-04T02:30:00Z,7059.0
2024-01-05T20:00:00Z,2024-01-04T04:30:00Z,7024.0
2024-01-05T20:00:00Z,2024-01-04T07:30:00Z,6683.0
2024-01-05T20:00:00Z,2024-01-04T09:30:00Z,6681.0
2024-01-05T20:00:00Z,2024-01-04T11:30:00Z,6683.0
2024-01-05T20:00:00Z,2024-01-04T15:30:00Z,7234.0
2024-01-05T20:00:00Z,2024-01-04T18:30:00Z,7362.0
2024-01-05T20:00:00Z,2024-01-04T22:30:00Z,7534.0
2024-01-05T21:00:00Z,2024-01-03T02:30:00Z,5825.0
2024-01-05T21:00:00Z,2024-01-03T04:30:00Z,5802.0
2024-01-05T21:00:00Z,2024-01-03T07:30:00Z,5596.0
2024-01-05T21:00:00Z,2024-01-03T09:30:00Z,5590.0
2024-01-05T21:00:00Z,2024-01-03T11:30:00Z,5618.0
2024-01-05T21:00:00Z,2024-01-03T15:30:00Z,6176.0
2024-01-05T21:00:00Z,2024-01-03T18:30:00Z,6572.0
2024-01-05T21:00:00Z,2024-01-03T22:30:00Z,6559.0
2024-01-05T21:00:00Z,2024-01-04T02:30:00Z,7095.0
2024-01-05T21:00:00Z,2024-01-04T04:30:00Z,7059.0
2024-01-05T21:00:00Z,2024-01-04T07:30:00Z,6618.0
2024-01-05T21:00:00Z,2024-01-04T09:30:00Z,6614.0
2024-01-05T21:00:00Z,2024-01-04T11:30:00Z,6613.0
2024-01-05T21:00:00Z,2024-01-04T15:30:00Z,7041.0
2024-01-05T21:00:00Z,2024-01-04T18:30:00Z,7047.0
2024-01-05T21:00:00Z,2024-01-04T22:30:00Z,7231.0
2024-01-05T21:00:00Z,2024-01-05T02:30:00Z,6864.0
2024-01-05T21:00:00Z,2024-01-05T04:30:00Z,6866.0
2024-01-05T21:00:00Z,2024-01-05T07:30:00Z,6757.0
2024-01-05T21:00:00Z,2024-01-05T09:30:00Z,6756.0
2024-01-05T21:00:00Z,2024-01-05T11:30:00Z,6765.0
2024-01-05T21:00:00Z,2024-01-05T15:30:00Z,7088.0
2024-01-05T21:00:00Z,2024-01-05T18:30:00Z,6864.0
2024-01-05T21:00:00Z,2024-01-05T22:30:00Z,6855.0
2024-01-05T22:00:00Z,2024-01-04T02:30:00Z,7110.0
2024-01-05T22:00:00Z,2024-01-04T04:30:00Z,7072.0
2024-01-05T22:00:00Z,2024-01-04T07:30:00Z,6768.0
2024-01-05T22:00:00Z,2024-01-04T09:30:00Z,6762.0
2024-01-05T22:00:00Z,2024-01-04T11:30:00Z,6733.0
2024-01-05T22:00:00Z,2024-01-04T15:30:00Z,7067.0
2024-01-05T22:00:00Z,2024-01-04T18:30:00Z,6840.0
2024-01-05T22:00:00Z,2024-01-04T22:30:00Z,7039.0
2024-01-05T22:00:00Z,2024-01-05T02:30:00Z,6564.0
2024-01-05T22:00:00Z,2024-01-05T04:30:00Z,6563.0
2024-01-05T22:00:00Z,2024-01-05T07:30:00Z,6458.0
2024-01-05T22:00:00Z,2024-01-05T09:30:00Z,6457.0
2024-01-05T22:00:00Z,2024-01-05T11:30:00Z,6466.0
2024-01-05T22:00:00Z,2024-01-05T15:30:00Z,6791.0
2024-01-05T22:00:00Z,2024-01-05T18:30:00Z,6657.0
2024-01-05T22:00:00Z,2024-01-05T22:30:00Z,6654.0
2024-01-05T23:00:00Z,2024-01-04T02:30:00Z,7126.0
2024-01-05T23:00:00Z,2024-01-04T04:30:00Z,7086.0
2024-01-05T23:00:00Z,2024-01-04T07:30:00Z,6788.0
2024-01-05T23:00:00Z,2024-01-04T09:30:00Z,6780.0
2024-01-05T23:00:00Z,2024-01-04T11:30:00Z,6736.0
2024-01-05T23:00:00Z,2024-01-04T15:30:00Z,7000.0
2024-01-05T23:00:00Z,2024-01-04T18:30:00Z,6753.0
2024-01-05T23:00:00Z,2024-01-04T22:30:00Z,6946.0
2024-01-05T23:00:00Z,2024-01-05T02:30:00Z,6380.0
2024-01-05T23:00:00Z,2024-01-05T04:30:00Z,6375.0
2024-01-05T23:00:00Z,2024-01-05T07:30:00Z,6246.0
2024-01-05T23:00:00Z,2024-01-05T09:30:00Z,6244.0
2024-01-05T23:00:00Z,2024-01-05T11:30:00Z,6257.0
2024-01-05T23:00:00Z,2024-01-05T15:30:00Z,6668.0
2024-01-05T23:00:00Z,2024-01-05T18:30:00Z,6565.0
2024-01-05T23:00:00Z,2024-01-05T22:30:00Z,6570.0
2024-01-06T00:00:00Z,2024-01-04T02:30:00Z,7142.0
2024-01-06T00:00:00Z,2024-01-04T04:30:00Z,7100.0
2024-01-06T00:00:00Z,2024-01-04T07:30:00Z,6809.0
2024-01-06T00:00:00Z,2024-01-04T09:30:00Z,6799.0
2024-01-06T00:00:00Z,2024-01-04T11:30:00Z,6755.0
2024-01-06T00:00:00Z,2024-01-04T15:30:00Z,6930.0
2024-01-06T00:00:00Z,2024-01-04T18:30:00Z,6747.0
2024-01-06T00:00:00Z,2024-01-04T22:30:00Z,6952.0
2024-01-06T00:00:00Z,2024-01-05T02:30:00Z,6418.0
2024-01-06T00:00:00Z,2024-01-05T04:30:00Z,6411.0
2024-01-06T00:00:00Z,2024-01-05T07:30:00Z,6134.0
2024-01-06T00:00:00Z,2024-01-05T09:30:00Z,6131.0
2024-01-06T00:00:00Z,2024-01-05T11:30:00Z,6147.0
2024-01-06T00:00:00Z,2024-01-05T15:30:00Z,6613.0
2024-01-06T00:00:00Z,2024-01-05T18:30:00Z,6586.0
2024-01-06T00:00:00Z,2024-01-05T22:30:00Z,6590.0
2024-01-06T01:00:00Z,2024-01-04T02:30:00Z,7193.0
2024-01-06T01:00:00Z,2024-01-04T04:30:00Z,7154.0
2024-01-06T01:00:00Z,2024-01-04T07:30:00Z,6779.0
2024-01-06T01:00:00Z,2024-01-04T09:30:00Z,6769.0
2024-01-06T01:00:00Z,2024-01-04T11:30:00Z,6683.0
2024-01-06T01:00:00Z,2024-01-04T15:30:00Z,6984.0
2024-01-06T01:00:00Z,2024-01-04T18:30:00Z,6713.0
2024-01-06T01:00:00Z,2024-01-04T22:30:00Z,6911.0
2024-01-06T01:00:00Z,2024-01-05T02:30:00Z,6350.0
2024-01-06T01:00:00Z,2024-01-05T04:30:00Z,6348.0
2024-01-06T01:00:00Z,2024-01-05T07:30:00Z,6153.0
2024-01-06T01:00:00Z,2024-01-05T09:30:00Z,6150.0
2024-01-06T01:00:00Z,2024-01-05T11:30:00Z,6153.0
2024-01-06T01:00:00Z,2024-01-05T15:30:00Z,6525.0
2024-01-06T01:00:00Z,2024-01-05T18:30:00Z,6377.0
2024-01-06T01:00:00Z,2024-01-05T22:30:00Z,6373.0
2024-01-06T02:00:00Z,2024-01-04T02:30:00Z,7242.0
2024-01-06T02:00:00Z,2024-01-04T04:30:00Z,7207.0
2024-01-06T02:00:00Z,2024-01-04T07:30:00Z,6751.0
2024-01-06T02:00:00Z,2024-01-04T09:30:00Z,6741.0
2024-01-06T02:00:00Z,2024-01-04T11:30:00Z,6620.0
2024-01-06T02:00:00Z,2024-01-04T15:30:00Z,6784.0
2024-01-06T02:00:00Z,2024-01-04T18:30:00Z,6525.0
2024-01-06T02:00:00Z,2024-01-04T22:30:00Z,6712.0
2024-01-06T02:00:00Z,2024-01-05T02:30:00Z,6277.0
2024-01-06T02:00:00Z,2024-01-05T04:30:00Z,6273.0
2024-01-06T02:00:00Z,2024-01-05T07:30:00Z,6161.0
2024-01-06T02:00:00Z,2024-01-05T09:30:00Z,6158.0
2024-01-06T02:00:00Z,2024-01-05T11:30:00Z,6166.0
2024-01-06T02:00:00Z,2024-01-05T15:30:00Z,6649.0
2024-01-06T02:00:00Z,2024-01-05T18:30:00Z,6578.0
2024-01-06T02:00:00Z,2024-01-05T22:30:00Z,6575.0
2024-01-06T03:00:00Z,2024-01-04T02:30:00Z,7291.0
2024-01-06T03:00:00Z,2024-01-04T04:30:00Z,7258.0
2024-01-06T03:00:00Z,2024-01-04T07:30:00Z,6723.0
2024-01-06T03:00:00Z,2024-01-04T09:30:00Z,6714.0
2024-01-06T03:00:00Z,2024-01-04T11:30:00Z,6635.0
2024-01-06T03:00:00Z,2024-01-04T15:30:00Z,6877.0
2024-01-06T03:00:00Z,2024-01-04T18:30:00Z,6645.0
2024-01-06T03:00:00Z,2024-01-04T22:30:00Z,6840.0
2024-01-06T03:00:00Z,2024-01-05T02:30:00Z,6301.0
2024-01-06T03:00:00Z,2024-01-05T04:30:00Z,6287.0
2024-01-06T03:00:00Z,2024-01-05T07:30:00Z,6045.0
2024-01-06T03:00:00Z,2024-01-05T09:30:00Z,6041.0
2024-01-06T03:00:00Z,2024-01-05T11:30:00Z,6045.0
2024-01-06T03:00:00Z,2024-01-05T15:30:00Z,6509.0
2024-01-06T03:00:00Z,2024-01-05T18:30:00Z,6460.0
2024-01-06T03:00:00Z,2024-01-05T22:30:00Z,6457.0
2024-01-06T04:00:00Z,2024-01-04T02:30:00Z,7278.0
2024-01-06T04:00:00Z,2024-01-04T04:30:00Z,7249.0
2024-01-06T04:00:00Z,2024-01-04T07:30:00Z,6764.0
2024-01-06T04:00:00Z,2024-01-04T09:30:00Z,6757.0
2024-01-06T04:00:00Z,2024-01-04T11:30:00Z,6707.0
2024-01-06T04:00:00Z,2024-01-04T15:30:00Z,6451.0
2024-01-06T04:00:00Z,2024-01-04T18:30:00Z,6589.0
2024-01-06T04:00:00Z,2024-01-04T22:30:00Z,6805.0
2024-01-06T04:00:00Z,2024-01-05T02:30:00Z,6357.0
2024-01-06T04:00:00Z,2024-01-05T04:30:00Z,6354.0
2024-01-06T04:00:00Z,2024-01-05T07:30:00Z,6243.0
2024-01-06T04:00:00Z,2024-01-05T09:30:00Z,6239.0
2024-01-06T04:00:00Z,2024-01-05T11:30:00Z,6244.0
2024-01-06T04:00:00Z,2024-01-05T15:30:00Z,6578.0
2024-01-06T04:00:00Z,2024-01-05T18:30:00Z,6419.0
2024-01-06T04:00:00Z,2024-01-05T22:30:00Z,6410.0
2024-01-06T05:00:00Z,2024-01-04T02:30:00Z,7264.0
2024-01-06T05:00:00Z,2024-01-04T04:30:00Z,7239.0
2024-01-06T05:00:00Z,2024-01-04T07:30:00Z,6806.0
2024-01-06T05:00:00Z,2024-01-04T09:30:00Z,6800.0
2024-01-06T05:00:00Z,2024-01-04T11:30:00Z,6775.0
2024-01-06T05:00:00Z,2024-01-04T15:30:00Z,6504.0
2024-01-06T05:00:00Z,2024-01-04T18:30:00Z,6719.0
2024-01-06T05:00:00Z,2024-01-04T22:30:00Z,6910.0
2024-01-06T05:00:00Z,2024-01-05T02:30:00Z,6394.0
2024-01-06T05:00:00Z,2024-01-05T04:30:00Z,6387.0
2024-01-06T05:00:00Z,2024-01-05T07:30:00Z,6214.0
2024-01-06T05:00:00Z,2024-01-05T09:30:00Z,6210.0
2024-01-06T05:00:00Z,2024-01-05T11:30:00Z,6223.0
2024-01-06T05:00:00Z,2024-01-05T15:30:00Z,6610.0
2024-01-06T05:00:00Z,2024-01-05T18:30:00Z,6538.0
2024-01-06T05:00:00Z,2024-01-05T22:30:00Z,6524.0
2024-01-06T06:00:00Z,2024-01-04T02:30:00Z,7250.0
2024-01-06T06:00:00Z,2024-01-04T04:30:00Z,7228.0
2024-01-06T06:00:00Z,2024-01-04T07:30:00Z,6849.0
2024-01-06T06:00:00Z,2024-01-04T09:30:00Z,6843.0
2024-01-06T06:00:00Z,2024-01-04T11:30:00Z,6837.0
2024-01-06T06:00:00Z,2024-01-04T15:30:00Z,6556.0
2024-01-06T06:00:00Z,2024-01-04T18:30:00Z,6807.0
2024-01-06T06:00:00Z,2024-01-04T22:30:00Z,6995.0
2024-01-06T06:00:00Z,2024-01-05T02:30:00Z,6507.0
2024-01-06T06:00:00Z,2024-01-05T04:30:00Z,6495.0
2024-01-06T06:00:00Z,2024-01-05T07:30:00Z,6352.0
2024-01-06T06:00:00Z,2024-01-05T09:30:00Z,6349.0
2024-01-06T06:00:00Z,2024-01-05T11:30:00Z,6353.0
2024-01-06T06:00:00Z,2024-01-05T15:30:00Z,6727.0
2024-01-06T06:00:00Z,2024-01-05T18:30:00Z,6636.0
2024-01-06T06:00:00Z,2024-01-05T22:30:00Z,6631.0
2024-01-06T07:00:00Z,2024-01-04T02:30:00Z,7074.0
2024-01-06T07:00:00Z,2024-01-04T04:30:00Z,7053.0
2024-01-06T07:00:00Z,2024-01-04T07:30:00Z,6715.0
2024-01-06T07:00:00Z,2024-01-04T09:30:00Z,6709.0
2024-01-06T07:00:00Z,2024-01-04T11:30:00Z,6705.0
2024-01-06T07:00:00Z,2024-01-04T15:30:00Z,6421.0
2024-01-06T07:00:00Z,2024-01-04T18:30:00Z,6597.0
2024-01-06T07:00:00Z,2024-01-04T22:30:00Z,6790.0
2024-01-06T07:00:00Z,2024-01-05T02:30:00Z,6268.0
2024-01-06T07:00:00Z,2024-01-05T04:30:00Z,6267.0
2024-01-06T07:00:00Z,2024-01-05T07:30:00Z,6142.0
2024-01-06T07:00:00Z,2024-01-05T09:30:00Z,6139.0
2024-01-06T07:00:00Z,2024-01-05T11:30:00Z,6139.0
